region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,latitude,longitude
denver,0,2019,ram,promaster city,excellent,4 cylinders,gas,6890,clean,automatic,fwd,compact,van,white,co,39.7086,-104.9312
denver,24500,2019,subaru,xv crosstrek 2.0i premium,like new,4 cylinders,gas,340,clean,automatic,4wd,mid-size,SUV,white,co,39.592699,-104.887161
denver,33995,2019,jeep,grand cherokee,like new,6 cylinders,gas,27281,clean,automatic,4wd,full-size,SUV,blue,co,40.152439,-105.117595
denver,12901,2019,subaru,impreza 2.0i,good,4 cylinders,gas,33200,rebuilt,manual,4wd,mid-size,hatchback,grey,co,39.740673,-105.088155
denver,74500,2019,tesla,model s,like new,other,electric,7400,clean,other,4wd,mid-size,sedan,blue,co,39.7331,-104.9524
denver,45000,2020,chevrolet,colorado,like new,4 cylinders,diesel,7984,lien,automatic,4wd,mid-size,truck,white,co,39.592,-105.1328
denver,26300,2019,subaru,legacy 2.5i limited,like new,4 cylinders,gas,13600,clean,automatic,4wd,mid-size,other,silver,co,39.516583,-104.76378
denver,27500,2019,honda,accord,like new,4 cylinders,gas,26200,clean,automatic,fwd,mid-size,sedan,red,co,39.7102,-104.7071
denver,9995,2019,nissan,sentra s,excellent,4 cylinders,gas,792,rebuilt,automatic,fwd,mid-size,sedan,grey,co,39.778292,-105.136973
denver,27995,2019,honda,ridgeline rtl awd,excellent,6 cylinders,gas,9646,rebuilt,automatic,4wd,full-size,pickup,black,co,39.778292,-105.136973
denver,19495,2020,subaru,forester premium,like new,4 cylinders,gas,5600,rebuilt,automatic,4wd,full-size,wagon,blue,co,39.778292,-105.136973
denver,33900,2020,honda,ridgeline rtl-e,like new,6 cylinders,gas,484,rebuilt,automatic,4wd,mid-size,pickup,silver,co,39.778292,-105.136973
eastern CO,50000,2020,ford,f150 lariat supercrew 4x4,like new,8 cylinders,gas,33045,clean,automatic,4wd,full-size,pickup,grey,co,36.797921,-98.683453
fort collins / north CO,15500,2019,toyota,corolla,like new,4 cylinders,gas,38999,clean,automatic,fwd,mid-size,sedan,blue,co,40.496,-105
fort collins / north CO,25000,2020,subaru,legacy,like new,4 cylinders,gas,6400,clean,automatic,4wd,full-size,sedan,silver,co,40.478853,-105.173998
fort collins / north CO,65000,2020,jaguar,ipace,like new,other,electric,9800,clean,automatic,4wd,full-size,SUV,white,co,40.5986,-105.0581
fort collins / north CO,57982,2021,ram,promaster,new,6 cylinders,gas,35,clean,automatic,fwd,full-size,van,custom,co,40.588757,-105.059345
fort collins / north CO,49999,2020,ram,1500 4x4,like new,8 cylinders,gas,5846,lien,automatic,4wd,full-size,truck,blue,co,41.1836,-104.8023
fort collins / north CO,64999,2019,chevrolet,camaro zl1,like new,8 cylinders,gas,2110,clean,automatic,rwd,mid-size,coupe,white,co,40.423739,-104.955139
fort collins / north CO,67003,2021,ram,promaster,new,6 cylinders,gas,34,clean,automatic,fwd,full-size,van,grey,co,40.588757,-105.059345
fort collins / north CO,34500,2019,mazda,mx-5 miata,like new,4 cylinders,gas,4400,clean,manual,rwd,compact,convertible,orange,co,40.4961,-105.0002
pueblo,51400,2019,ford,expedition limited,like new,6 cylinders,gas,16736,clean,automatic,4wd,full-size,SUV,green,co,38.2879,-104.5848
western slope,37000,2020,ram,promaster city,new,4 cylinders,gas,1500,clean,automatic,fwd,compact,mini-van,white,co,38.5677,-109.5271
hartford,16500,2019,honda,hr-v,like new,4 cylinders,gas,11996,rebuilt,automatic,4wd,full-size,SUV,blue,ct,41.673363,-72.78923
hartford,1000,2019,kia,optima,like new,4 cylinders,gas,28000,clean,automatic,fwd,mid-size,sedan,white,ct,41.3822,-72.8585
hartford,12900,2019,honda,civic,excellent,4 cylinders,gas,37507,rebuilt,automatic,fwd,full-size,sedan,blue,ct,41.67445,-72.788715
hartford,43500,2019,chevrolet,3500,like new,8 cylinders,gas,21627,clean,automatic,4wd,full-size,truck,white,ct,41.633329,-71.081842
hartford,0,2021,ram,promaster 2500,new,6 cylinders,gas,11,clean,automatic,fwd,full-size,van,white,ct,42.716341,-71.419811
hartford,24000,2019,nissan,maxima,like new,6 cylinders,gas,33500,clean,automatic,fwd,full-size,sedan,black,ct,41.6823,-72.9302
hartford,28000,2021,chevrolet,colorado,new,4 cylinders,gas,197,clean,automatic,rwd,compact,pickup,red,ct,44.655222,-72.279396
new haven,29995,2019,ford,transit 250 low roof cargo,excellent,6 cylinders,gas,11276,clean,automatic,rwd,full-size,van,white,ct,42.0718,-72.6751
new haven,39995,2019,chevrolet,silverado 1500 quad 4x4,like new,8 cylinders,gas,3975,clean,automatic,4wd,full-size,pickup,white,ct,41.326766,-72.778884
new haven,26900,2019,dodge,grand caravan,like new,6 cylinders,gas,59108,clean,automatic,fwd,mid-size,mini-van,white,ct,42.202,-72.6262
new haven,17995,2020,volkswagen,jetta se,excellent,4 cylinders,gas,12980,clean,automatic,fwd,mid-size,sedan,grey,ct,42.0718,-72.6751
"washington, DC",55000,2019,bmw,m2 competition,excellent,6 cylinders,gas,25000,clean,automatic,rwd,compact,coupe,silver,dc,38.91594,-77.04536
"washington, DC",68500,2019,chevrolet,silverado 2500hd ltz,excellent,8 cylinders,diesel,42637,clean,automatic,4wd,full-size,pickup,white,dc,39.1821,-77.5359
"washington, DC",999,2021,bmw,m550i,like new,8 cylinders,gas,4163,clean,automatic,4wd,full-size,sedan,black,dc,39.1821,-77.5359
"washington, DC",37590,2019,lexus,nx 300h,excellent,4 cylinders,hybrid,14400,clean,automatic,4wd,full-size,SUV,grey,dc,38.7602,-77.3064
"washington, DC",51000,2019,ram,1500 rebel crew cab,excellent,8 cylinders,gas,26600,clean,automatic,4wd,full-size,truck,red,dc,38.8976,-77.5092
"washington, DC",13999,2019,nissan,sentra sv sedan 4d,like new,4 cylinders,gas,29638,clean,automatic,fwd,full-size,sedan,silver,dc,38.916762,-77.473801
"washington, DC",25000,2020,mazda,6,like new,4 cylinders,gas,7500,clean,automatic,fwd,mid-size,sedan,blue,dc,38.8776,-77.3885
delaware,19850,2020,nissan,rogue s awd,new,4 cylinders,gas,2050,rebuilt,automatic,4wd,mid-size,SUV,blue,de,39.9218,-75.2876
daytona beach,1,2019,lincoln,continental,excellent,10 cylinders,gas,62484,clean,other,4wd,compact,sedan,black,fl,28.466088,-81.396429
daytona beach,1,2019,ford,mustang,excellent,8 cylinders,gas,8990,clean,other,4wd,mid-size,coupe,green,fl,28.466088,-81.396429
daytona beach,1,2019,chevrolet,impala,excellent,10 cylinders,gas,45331,clean,other,4wd,compact,sedan,silver,fl,28.466088,-81.396429
daytona beach,1,2019,chevrolet,impala,excellent,10 cylinders,gas,45331,clean,other,4wd,compact,sedan,silver,fl,28.466088,-81.396429
daytona beach,1,2019,chevrolet,silverado 1500,excellent,10 cylinders,gas,80545,clean,automatic,rwd,full-size,truck,silver,fl,28.466088,-81.396429
daytona beach,1,2019,lincoln,continental,excellent,10 cylinders,gas,62484,clean,other,4wd,compact,sedan,black,fl,28.466088,-81.396429
daytona beach,1,2019,chevrolet,silverado 1500,excellent,10 cylinders,gas,80545,clean,automatic,rwd,full-size,truck,silver,fl,28.466088,-81.396429
daytona beach,1,2019,ram,3500,excellent,6 cylinders,gas,48785,clean,other,4wd,full-size,truck,white,fl,28.466088,-81.396429
daytona beach,1,2019,audi,q8,excellent,6 cylinders,gas,3779,clean,other,4wd,full-size,SUV,grey,fl,28.466088,-81.396429
daytona beach,1,2019,ram,3500,excellent,10 cylinders,gas,31397,clean,other,4wd,full-size,truck,custom,fl,28.466088,-81.396429
daytona beach,1,2019,ram,3500,excellent,10 cylinders,gas,31397,clean,other,4wd,full-size,truck,custom,fl,28.466088,-81.396429
daytona beach,1,2019,dodge,charger,excellent,10 cylinders,gas,19734,clean,other,4wd,compact,sedan,grey,fl,28.466088,-81.396429
daytona beach,1,2019,chevrolet,silverado 1500,excellent,10 cylinders,gas,80545,clean,automatic,rwd,full-size,truck,silver,fl,28.466088,-81.396429
daytona beach,1,2019,mitsubishi,eclipse cross,excellent,10 cylinders,gas,11046,clean,automatic,4wd,full-size,SUV,black,fl,28.466088,-81.396429
daytona beach,1,2019,mitsubishi,eclipse cross,excellent,10 cylinders,gas,11046,clean,automatic,4wd,full-size,SUV,black,fl,28.466088,-81.396429
daytona beach,0,2019,chevrolet,express,good,8 cylinders,gas,14266,clean,automatic,rwd,mid-size,van,white,fl,33.711509,-78.909582
daytona beach,17990,2019,volkswagen,jetta,like new,4 cylinders,gas,33674,clean,automatic,fwd,mid-size,sedan,black,fl,29.4562,-81.3244
daytona beach,22990,2019,chrysler,300,like new,6 cylinders,gas,31433,clean,automatic,rwd,full-size,sedan,white,fl,29.4562,-81.3244
florida keys,71000,2020,gmc,sierra 1500 slt,like new,8 cylinders,gas,10517,lien,automatic,4wd,full-size,truck,blue,fl,24.667,-81.5099
florida keys,16495,2019,nissan,altima s,excellent,4 cylinders,gas,57803,clean,automatic,fwd,mid-size,sedan,black,fl,24.666869,-81.499307
florida keys,16495,2019,nissan,altima s,excellent,4 cylinders,gas,57803,clean,automatic,fwd,mid-size,sedan,black,fl,24.666869,-81.499307
florida keys,16495,2019,nissan,altima s,excellent,4 cylinders,gas,57803,clean,automatic,fwd,mid-size,sedan,black,fl,24.666869,-81.499307
ft myers / SW florida,41900,2020,mercedes-benz,glc,excellent,4 cylinders,gas,3194,clean,automatic,rwd,compact,SUV,silver,fl,26.14679,-81.76667
ft myers / SW florida,18500,2021,ford,f450 super duty,good,8 cylinders,diesel,300000,clean,automatic,rwd,full-size,truck,grey,fl,26.558,-81.903
ft myers / SW florida,37500,2019,ford,f-150,new,6 cylinders,gas,11000,clean,automatic,rwd,full-size,truck,grey,fl,26.86485,-82.015622
ft myers / SW florida,36500,2019,toyota,tundra sr5,like new,8 cylinders,gas,12200,rebuilt,automatic,rwd,full-size,truck,silver,fl,26.6281,-82.0182
ft myers / SW florida,64900,2019,audi,q8,excellent,6 cylinders,gas,21846,clean,automatic,4wd,mid-size,SUV,black,fl,26.14679,-81.76667
ft myers / SW florida,46499,2020,lexus,es 350,excellent,4 cylinders,gas,4400,clean,automatic,fwd,full-size,sedan,white,fl,26.2823,-81.7573
ft myers / SW florida,26900,2020,volkswagen,tiguan,excellent,4 cylinders,gas,9465,clean,automatic,4wd,mid-size,SUV,white,fl,26.14679,-81.76667
ft myers / SW florida,38500,2020,chevrolet,silverado 1500,like new,4 cylinders,gas,8208,clean,automatic,rwd,full-size,pickup,red,fl,26.6786,-82.0254
ft myers / SW florida,43500,2020,audi,q5,excellent,4 cylinders,gas,5373,clean,automatic,4wd,mid-size,SUV,black,fl,26.14679,-81.76667
ft myers / SW florida,37900,2019,chevrolet,traverse,excellent,6 cylinders,gas,32063,clean,automatic,fwd,full-size,SUV,black,fl,26.14679,-81.76667
ft myers / SW florida,35800,2019,gmc,sierra 2500hd,like new,8 cylinders,gas,101928,clean,automatic,4wd,full-size,truck,blue,fl,29.0266,-81.3349
ft myers / SW florida,48800,2019,ram,2500,like new,6 cylinders,diesel,52144,clean,automatic,4wd,full-size,truck,white,fl,29.0266,-81.3349
ft myers / SW florida,35500,2019,chevrolet,silverado 4x4,like new,8 cylinders,gas,7189,clean,automatic,4wd,full-size,truck,black,fl,29.0266,-81.3349
ft myers / SW florida,34995,2020,ford,transit,new,6 cylinders,gas,7,clean,automatic,rwd,full-size,mini-van,white,fl,26.410944,-81.811871
ft myers / SW florida,49900,2019,chevrolet,tahoe,excellent,8 cylinders,gas,29000,lien,automatic,4wd,full-size,SUV,silver,fl,26.9298,-82.0454
ft myers / SW florida,30900,2019,volkswagen,golf gti,excellent,4 cylinders,gas,6182,clean,automatic,fwd,mid-size,hatchback,black,fl,26.14679,-81.76667
ft myers / SW florida,30900,2020,subaru,outback,excellent,4 cylinders,gas,18591,clean,automatic,4wd,mid-size,wagon,white,fl,26.14679,-81.76667
ft myers / SW florida,26900,2019,cadillac,xt5 luxury premium,like new,6 cylinders,gas,19700,rebuilt,automatic,fwd,full-size,SUV,red,fl,26.983092,-82.011223
gainesville,1,2019,lincoln,continental,excellent,10 cylinders,gas,62484,clean,other,4wd,compact,sedan,black,fl,28.466088,-81.396429
gainesville,35500,2019,chevrolet,silverado 4x4,like new,8 cylinders,gas,7189,clean,automatic,4wd,full-size,truck,black,fl,29.0266,-81.3349
gainesville,18900,2019,honda,civic,excellent,4 cylinders,gas,26626,clean,automatic,fwd,compact,sedan,grey,fl,29.68652,-82.32183
gainesville,18900,2019,honda,civic,excellent,4 cylinders,gas,26626,clean,automatic,fwd,compact,sedan,grey,fl,29.68652,-82.32183
gainesville,18900,2019,honda,civic,excellent,4 cylinders,gas,26626,clean,automatic,fwd,compact,sedan,grey,fl,29.68652,-82.32183
jacksonville,49795,2019,ford,f150 supercab stx 4x4,excellent,8 cylinders,gas,28065,clean,automatic,4wd,full-size,truck,white,fl,30.207288,-81.738969
jacksonville,45950,2019,chevrolet,silverado 1500 lt 4x4,like new,8 cylinders,gas,34456,clean,automatic,4wd,full-size,truck,red,fl,30.207288,-81.738969
jacksonville,44495,2020,chevrolet,silverado 1500 lt 4x4,new,8 cylinders,gas,16228,clean,automatic,4wd,full-size,truck,blue,fl,30.207288,-81.738969
jacksonville,48950,2019,chevrolet,silverado trail boss,new,8 cylinders,gas,12700,clean,automatic,4wd,full-size,pickup,red,fl,30.207288,-81.738969
jacksonville,13995,2019,nissan,sentra,like new,4 cylinders,gas,24468,clean,automatic,fwd,compact,sedan,blue,fl,30.258779,-81.612571
jacksonville,1,2019,lincoln,continental,excellent,10 cylinders,gas,62484,clean,other,4wd,compact,sedan,black,fl,28.466088,-81.396429
jacksonville,68500,2021,toyota,4 runner trd pro,new,6 cylinders,gas,865,lien,automatic,4wd,full-size,SUV,grey,fl,30.2214,-81.5571
jacksonville,1,2019,ford,mustang,excellent,8 cylinders,gas,8990,clean,other,4wd,mid-size,coupe,green,fl,28.466088,-81.396429
jacksonville,1,2019,chevrolet,impala,excellent,10 cylinders,gas,45331,clean,other,4wd,compact,sedan,silver,fl,28.466088,-81.396429
jacksonville,47950,2019,ram,1500 sport 4x4,like new,8 cylinders,gas,33289,clean,automatic,4wd,full-size,truck,blue,fl,30.207288,-81.738969
jacksonville,57950,2020,gmc,sierra at4,excellent,8 cylinders,gas,14829,clean,automatic,4wd,full-size,truck,black,fl,30.207288,-81.738969
jacksonville,48950,2019,ford,f150 supercab stx 4x4,excellent,8 cylinders,gas,28065,clean,automatic,4wd,full-size,truck,white,fl,30.207288,-81.738969
jacksonville,1,2019,chevrolet,silverado 1500,excellent,10 cylinders,gas,80545,clean,automatic,rwd,full-size,truck,silver,fl,28.466088,-81.396429
jacksonville,44495,2020,chevrolet,silverado 1500 lt 4x4,new,8 cylinders,gas,16228,clean,automatic,4wd,full-size,truck,blue,fl,30.207288,-81.738969
jacksonville,44950,2019,chevrolet,silverado 1500 lt 4x4,like new,8 cylinders,gas,34456,clean,automatic,4wd,full-size,truck,red,fl,30.207288,-81.738969
jacksonville,48950,2019,chevrolet,silverado trail boss,new,8 cylinders,gas,12700,clean,automatic,4wd,full-size,pickup,red,fl,30.207288,-81.738969
jacksonville,1,2019,chevrolet,silverado 1500,excellent,10 cylinders,gas,80545,clean,automatic,rwd,full-size,truck,silver,fl,28.466088,-81.396429
jacksonville,44795,2020,chevrolet,silverado 1500 lt 4x4,new,8 cylinders,gas,16228,clean,automatic,4wd,full-size,truck,blue,fl,30.207288,-81.738969
jacksonville,49795,2019,ford,f150 supercab stx 4x4,excellent,8 cylinders,gas,28065,clean,automatic,4wd,full-size,truck,white,fl,30.207288,-81.738969
jacksonville,48695,2019,ram,1500 sport 4x4,like new,8 cylinders,gas,33289,clean,automatic,4wd,full-size,truck,blue,fl,30.207288,-81.738969
jacksonville,45950,2019,chevrolet,silverado 1500 lt 4x4,like new,8 cylinders,gas,34456,clean,automatic,4wd,full-size,truck,red,fl,30.207288,-81.738969
jacksonville,1,2019,ram,3500,excellent,6 cylinders,gas,48785,clean,other,4wd,full-size,truck,white,fl,28.466088,-81.396429
jacksonville,44795,2020,chevrolet,silverado 1500 lt 4x4,new,8 cylinders,gas,16228,clean,automatic,4wd,full-size,truck,blue,fl,30.207288,-81.738969
jacksonville,49395,2019,chevrolet,silverado trail boss,new,8 cylinders,gas,12700,clean,automatic,4wd,full-size,pickup,red,fl,30.207288,-81.738969
jacksonville,58695,2020,gmc,sierra at4,excellent,8 cylinders,gas,14829,clean,automatic,4wd,full-size,truck,black,fl,30.207288,-81.738969
jacksonville,35800,2019,gmc,sierra,like new,8 cylinders,gas,101928,clean,automatic,4wd,full-size,truck,blue,fl,29.0266,-81.3349
jacksonville,45795,2019,ford,f150 lariat 4x4,like new,6 cylinders,gas,59883,clean,automatic,4wd,full-size,truck,white,fl,30.207288,-81.738969
jacksonville,49795,2019,ford,f150 supercab stx 4x4,excellent,8 cylinders,gas,28065,clean,automatic,4wd,full-size,truck,white,fl,30.207288,-81.738969
jacksonville,49395,2019,chevrolet,silverado trail boss,new,8 cylinders,gas,12700,clean,automatic,4wd,full-size,pickup,red,fl,30.207288,-81.738969
jacksonville,49495,2019,chevrolet,silverado trail boss,new,8 cylinders,gas,12700,clean,automatic,4wd,full-size,pickup,red,fl,30.207288,-81.738969
jacksonville,48695,2019,ram,1500 sport 4x4,like new,8 cylinders,gas,33289,clean,automatic,4wd,full-size,truck,blue,fl,30.207288,-81.738969
jacksonville,45950,2019,chevrolet,silverado 1500 lt 4x4,like new,8 cylinders,gas,34456,clean,automatic,4wd,full-size,truck,red,fl,30.207288,-81.738969
jacksonville,56950,2019,rover,hse,like new,6 cylinders,gas,36334,clean,automatic,4wd,full-size,SUV,white,fl,30.207288,-81.738969
jacksonville,58695,2020,gmc,sierra at4,excellent,8 cylinders,gas,14829,clean,automatic,4wd,full-size,truck,black,fl,30.207288,-81.738969
jacksonville,39500,2019,ford,f-150,like new,8 cylinders,gas,29500,clean,automatic,4wd,full-size,pickup,silver,fl,30.2861,-82.2041
jacksonville,48795,2019,ram,1500 sport 4x4,like new,8 cylinders,gas,33289,clean,automatic,4wd,full-size,truck,blue,fl,30.207288,-81.738969
jacksonville,44795,2020,chevrolet,silverado 1500 lt 4x4,new,8 cylinders,gas,16228,clean,automatic,4wd,full-size,truck,blue,fl,30.207288,-81.738969
jacksonville,49495,2019,chevrolet,silverado trail boss,new,8 cylinders,gas,12700,clean,automatic,4wd,full-size,pickup,red,fl,30.207288,-81.738969
jacksonville,58795,2020,gmc,sierra at4,excellent,8 cylinders,gas,14829,clean,automatic,4wd,full-size,truck,black,fl,30.207288,-81.738969
jacksonville,49795,2019,ford,f150 supercab stx 4x4,excellent,8 cylinders,gas,28065,clean,automatic,4wd,full-size,truck,white,fl,30.207288,-81.738969
jacksonville,35800,2019,gmc,sierra 2500hd,like new,8 cylinders,gas,101928,clean,automatic,4wd,full-size,truck,blue,fl,29.0266,-81.3349
jacksonville,45950,2019,chevrolet,silverado 1500 lt 4x4,like new,8 cylinders,gas,34456,clean,automatic,4wd,full-size,truck,red,fl,30.207288,-81.738969
jacksonville,44995,2020,chevrolet,silverado 1500 lt 4x4,new,8 cylinders,gas,16228,clean,automatic,4wd,full-size,truck,blue,fl,30.207288,-81.738969
jacksonville,1,2019,dodge,charger,excellent,10 cylinders,gas,19734,clean,other,4wd,compact,sedan,grey,fl,28.466088,-81.396429
jacksonville,45795,2019,ford,f150 lariat 4x4,like new,6 cylinders,gas,59883,clean,automatic,4wd,full-size,truck,white,fl,30.207288,-81.738969
jacksonville,57995,2019,rover,hse,like new,6 cylinders,gas,36334,clean,automatic,4wd,full-size,SUV,white,fl,30.207288,-81.738969
jacksonville,48800,2019,ram,2500 bighorn,like new,6 cylinders,diesel,52144,clean,automatic,4wd,full-size,truck,white,fl,29.0266,-81.3349
jacksonville,1,2019,dodge,challenger,excellent,10 cylinders,gas,35228,clean,other,4wd,mid-size,coupe,grey,fl,28.466088,-81.396429
jacksonville,18900,2019,honda,civic,excellent,4 cylinders,gas,26626,clean,automatic,fwd,compact,sedan,grey,fl,29.68652,-82.32183
jacksonville,51000,2019,ford,f150 lariat 4x4,excellent,8 cylinders,gas,10300,clean,automatic,4wd,full-size,truck,white,fl,30.1927,-81.605
lakeland,1,2019,lincoln,continental,excellent,10 cylinders,gas,62484,clean,other,4wd,compact,sedan,black,fl,28.466088,-81.396429
lakeland,9999,2019,chevrolet,cruze ls,like new,4 cylinders,gas,9650,rebuilt,automatic,fwd,mid-size,sedan,purple,fl,28.046804,-81.870117
